Name	CheckpointCER	LearningIteration	TrainingIteration	EvalCER	IterationCER	SubtrainerCER
		39703	106100		0.610000	
		39716	106200		0.552000	
		39730	106300		0.534000	
		39752	106400		0.540000	
		39773	106500		0.542000	
		39788	106600		0.522000	
		39803	106700		0.512000	
		39823	106800		0.541000	
		39848	106900		0.559000	
		39871	107000		0.579000	
		39892	107100		0.555000	
		39911	107200		0.580000	
		39926	107300		0.575000	
		39947	107400		0.588000	
		39970	107500		0.601000	
		39991	107600		0.630000	
		40008	107700		0.645000	
		40020	107800		0.590000	
		40043	107900		0.582000	
		40066	108000		0.578000	
		40087	108100		0.567000	
		40106	108200		0.557000	
		40127	108300		0.585000	
		40143	108400		0.549000	
		40160	108500		0.532000	
		40186	108600		0.525000	
		40204	108700		0.519000	
		40223	108800		0.548000	
		40236	108900		0.518000	
		40264	109000		0.582000	
		40285	109100		0.595000	
		40304	109200		0.594000	
		40321	109300		0.565000	
		40337	109400		0.559000	
		40355	109500		0.560000	
		40370	109600		0.537000	
		40389	109700		0.537000	
		40414	109800		0.558000	
		40430	109900		0.558000	
		40449	110000		0.468000	
		40477	110100		0.467000	
		40499	110200		0.503000	
		40521	110300		0.529000	
		40538	110400		0.541000	
		40565	110500		0.536000	
		40584	110600		0.546000	
		40604	110700		0.548000	
		40614	110800		0.498000	
		40637	110900		0.505000	
		40654	111000		0.513000	
		40670	111100		0.515000	
		40690	111200		0.482000	
		40712	111300		0.483000	
		40726	111400		0.466000	
		40741	111500		0.467000	
		40763	111600		0.490000	
		40787	111700		0.498000	
		40807	111800		0.554000	
		40833	111900		0.653000	
		40854	112000		0.693000	
		40874	112100		0.747000	
		40906	112200		0.781000	
		40930	112300		0.785000	
		40952	112400		0.805000	
		40973	112500		0.813000	
		40994	112600		0.787000	
		41011	112700		0.772000	
		41035	112800		0.769000	
		41055	112900		0.691000	
		41078	113000		0.709000	
		41102	113100		0.705000	
		41123	113200		0.667000	
		41140	113300		0.700000	
		41152	113400		0.689000	
		41178	113500		0.690000	
		41197	113600		0.683000	
		41215	113700		0.689000	
		41238	113800		0.668000	
		41260	113900		0.667000	
		41279	114000		0.610000	
		41302	114100		0.555000	
		41321	114200		0.554000	
		41336	114300		0.509000	
		41350	114400		0.502000	
		41376	114500		0.490000	
		41397	114600		0.515000	
		41417	114700		0.530000	
		41442	114800		0.553000	
		41459	114900		0.544000	
		41478	115000		0.545000	
		41496	115100		0.540000	
		41512	115200		0.536000	
		41535	115300		0.549000	
		41558	115400		0.569000	
		41583	115500		0.577000	
		41599	115600		0.562000	
		41616	115700		0.553000	
		41631	115800		0.526000	
		41650	115900		0.524000	
		41665	116000		0.524000	
		41687	116100		0.534000	
		41702	116200		0.537000	
		41722	116300		0.534000	
		41744	116400		0.543000	
		41761	116500		0.562000	
		41781	116600		0.585000	
		41796	116700		0.568000	
		41815	116800		0.593000	
		41835	116900		0.603000	
		41856	117000		0.599000	
		41876	117100		0.618000	
		41892	117200		0.614000	
		41913	117300		0.617000	
		41934	117400		0.599000	
		41947	117500		0.565000	
		41962	117600		0.531000	
		41981	117700		0.545000	
		41998	117800		0.522000	
		42010	117900		0.498000	
		42024	118000		0.489000	
		42042	118100		0.458000	
		42062	118200		0.459000	
		42082	118300		0.450000	
		42101	118400		0.454000	
		42117	118500		0.460000	
		42131	118600		0.462000	
		42156	118700		0.471000	
		42178	118800		0.495000	
		42200	118900		0.508000	
		42220	119000		0.512000	
		42233	119100		0.496000	
		42249	119200		0.503000	
		42266	119300		0.480000	
		42283	119400		0.518000	
		42298	119500		0.507000	
		42328	119600		0.552000	
		42348	119700		0.547000	
		42370	119800		0.538000	
		42389	119900		0.579000	
		42412	120000		0.596000	
		42432	120100		0.632000	
		42447	120200		0.626000	
		42468	120300		0.633000	
		42485	120400		0.587000	
		42500	120500		0.592000	
		42515	120600		0.540000	
		42538	120700		0.563000	
		42548	120800		0.629000	
		42566	120900		0.579000	
		42583	121000		0.556000	
		42603	121100		0.539000	
		42624	121200		0.542000	
		42649	121300		0.561000	
		42673	121400		0.589000	
		42687	121500		0.590000	
		42708	121600		0.626000	
		42726	121700		0.591000	
		42748	121800		0.522000	
		42770	121900		0.540000	
		42790	122000		0.561000	
		42805	122100		0.554000	
		42820	122200		0.557000	
		42838	122300		0.548000	
		42854	122400		0.520000	
		42876	122500		0.540000	
		42896	122600		0.541000	
		42910	122700		0.531000	
		42930	122800		0.544000	
		42954	122900		0.552000	
		42974	123000		0.554000	
		42990	123100		0.553000	
		43005	123200		0.544000	
		43033	123300		0.562000	
		43053	123400		0.597000	
		43070	123500		0.574000	
		43100	123600		0.579000	
		43118	123700		0.582000	
		43130	123800		0.541000	
		43146	123900		0.514000	
		43165	124000		0.512000	
		43189	124100		0.530000	
		43211	124200		0.534000	
		43221	124300		0.482000	
		43249	124400		0.511000	
		43259	124500		0.496000	
		43281	124600		0.468000	
		43297	124700		0.464000	
		43311	124800		0.470000	
		43331	124900		0.497000	
		43348	125000		0.525000	
		43367	125100		0.517000	
		43385	125200		0.511000	
		43396	125300		0.518000	
		43415	125400		0.463000	
		43430	125500		0.480000	
		43445	125600		0.469000	
		43467	125700		0.506000	
		43489	125800		0.538000	
		43506	125900		0.531000	
		43521	126000		0.477000	
		43536	126100		0.473000	
		43559	126200		0.476000	
		43572	126300		0.484000	
		43589	126400		0.488000	
		43603	126500		0.487000	
		43616	126600		0.478000	
		43642	126700		0.507000	
		43665	126800		0.485000	
		43684	126900		0.467000	
		43704	127000		0.489000	
		43721	127100		0.493000	
		43743	127200		0.511000	
		43762	127300		0.552000	
		43779	127400		0.541000	
		43796	127500		0.550000	
		43820	127600		0.592000	
		43841	127700		0.560000	
		43868	127800		0.582000	
		43886	127900		0.578000	
		43901	128000		0.576000	
		43913	128100		0.550000	
		43931	128200		0.582000	
		43951	128300		0.555000	
		43972	128400		0.567000	
		43995	128500		0.592000	
		44008	128600		0.551000	
		44023	128700		0.520000	
		44042	128800		0.497000	
		44053	128900		0.494000	
		44069	129000		0.478000	
		44089	129100		0.503000	
		44106	129200		0.467000	
		44126	129300		0.461000	
		44149	129400		0.465000	
		44167	129500		0.438000	
		44186	129600		0.449000	
		44203	129700		0.485000	
		44223	129800		0.495000	
		44235	129900		0.490000	
		44253	130000		0.495000	
		44271	130100		0.520000	
		44292	130200		0.509000	
		44311	130300		0.533000	
		44335	130400		0.533000	
		44359	130500		0.561000	
		44372	130600		0.551000	
		44391	130700		0.524000	
		44410	130800		0.517000	
		44423	130900		0.515000	
		44442	131000		0.536000	
		44461	131100		0.519000	
		44476	131200		0.504000	
		44494	131300		0.483000	
		44511	131400		0.516000	
		44532	131500		0.491000	
		44556	131600		0.527000	
		44577	131700		0.550000	
		44598	131800		0.565000	
		44617	131900		0.589000	
		44639	132000		0.568000	
		44656	132100		0.566000	
		44678	132200		0.581000	
		44696	132300		0.585000	
		44713	132400		0.540000	
		44727	132500		0.523000	
		44748	132600		0.531000	
		44766	132700		0.517000	
		44783	132800		0.507000	
		44807	132900		0.514000	
		44830	133000		0.544000	
		44844	133100		0.541000	
		44856	133200		0.525000	
		44866	133300		0.498000	
		44888	133400		0.541000	
		44907	133500		0.561000	
		44929	133600		0.536000	
		44951	133700		0.526000	
		44975	133800		0.611000	
		44998	133900		0.619000	
		45016	134000		0.616000	
		45043	134100		0.625000	
		45061	134200		0.644000	
		45080	134300		0.665000	
		45099	134400		0.620000	
		45121	134500		0.614000	
		45133	134600		0.591000	
		45153	134700		0.586000	
		45170	134800		0.494000	
		45191	134900		0.483000	
		45201	135000		0.460000	
		45214	135100		0.439000	
		45231	135200		0.442000	
		45246	135300		0.423000	
		45267	135400		0.425000	
		45287	135500		0.440000	
		45306	135600		0.462000	
		45325	135700		0.485000	
		45345	135800		0.489000	
		45370	135900		0.485000	
		45385	136000		0.468000	
		45399	136100		0.461000	
		45425	136200		0.490000	
		45439	136300		0.502000	
		45453	136400		0.490000	
		45472	136500		0.502000	
		45485	136600		0.505000	
		45503	136700		0.499000	
		45524	136800		0.509000	
		45540	136900		0.492000	
		45556	137000		0.504000	
		45577	137100		0.522000	
		45591	137200		0.488000	
		45609	137300		0.502000	
		45620	137400		0.501000	
		45645	137500		0.528000	
		45667	137600		0.548000	
		45685	137700		0.547000	
		45696	137800		0.519000	
		45710	137900		0.517000	
		45724	138000		0.511000	
		45739	138100		0.494000	
		45751	138200		0.480000	
		45770	138300		0.572000	
		45786	138400		0.580000	
		45806	138500		0.536000	
		45829	138600		0.539000	
		45850	138700		0.545000	
		45866	138800		0.559000	
		45886	138900		0.580000	
		45897	139000		0.585000	
		45912	139100		0.598000	
		45931	139200		0.612000	
		45951	139300		0.535000	
		45969	139400		0.561000	
		45994	139500		0.555000	
		46014	139600		0.523000	
		46029	139700		0.496000	
		46042	139800		0.484000	
		46051	139900		0.459000	
		46068	140000		0.471000	
		46085	140100		0.474000	
		46100	140200		0.464000	
		46124	140300		0.451000	
		46139	140400		0.420000	
		46160	140500		0.414000	
		46174	140600		0.407000	
		46191	140700		0.411000	
		46204	140800		0.411000	
		46217	140900		0.412000	
		46239	141000		0.406000	
		46259	141100		0.392000	
		46278	141200		0.406000	
		46305	141300		0.421000	
		46330	141400		0.459000	
		46348	141500		0.454000	
		46373	141600		0.480000	
		46387	141700		0.473000	
		46408	141800		0.496000	
		46433	141900		0.571000	
		46444	142000		0.558000	
		46463	142100		0.579000	
		46477	142200		0.565000	
		46497	142300		0.566000	
		46518	142400		0.550000	
		46539	142500		0.593000	
		46557	142600		0.604000	
		46575	142700		0.613000	
		46593	142800		0.601000	
		46615	142900		0.558000	
		46631	143000		0.562000	
		46645	143100		0.549000	
		46660	143200		0.552000	
		46679	143300		0.576000	
		46699	143400		0.556000	
		46723	143500		0.540000	
		46736	143600		0.499000	
		46754	143700		0.505000	
		46775	143800		0.522000	
		46790	143900		0.497000	
		46804	144000		0.497000	
		46815	144100		0.484000	
		46832	144200		0.505000	
		46854	144300		0.475000	
		46877	144400		0.506000	
		46897	144500		0.488000	
		46919	144600		0.506000	
		46935	144700		0.508000	
		46954	144800		0.498000	
		46966	144900		0.507000	
		46983	145000		0.530000	
		47000	145100		0.543000	
		47021	145200		0.539000	
		47042	145300		0.585000	
		47061	145400		0.556000	
		47078	145500		0.573000	
		47092	145600		0.562000	
		47108	145700		0.557000	
		47126	145800		0.569000	
		47143	145900		0.566000	
		47160	146000		0.551000	
		47176	146100		0.552000	
		47198	146200		0.548000	
		47211	146300		0.474000	
		47228	146400		0.466000	
		47247	146500		0.456000	
		47262	146600		0.455000	
		47281	146700		0.452000	
		47299	146800		0.440000	
		47314	146900		0.439000	
		47334	147000		0.441000	
		47348	147100		0.441000	
		47364	147200		0.440000	
		47379	147300		0.445000	
		47399	147400		0.451000	
		47416	147500		0.433000	
		47436	147600		0.450000	
		47449	147700		0.449000	
		47466	147800		0.443000	
		47479	147900		0.432000	
		47499	148000		0.461000	
		47512	148100		0.462000	
		47540	148200		0.469000	
		47560	148300		0.486000	
		47574	148400		0.492000	
		47598	148500		0.521000	
		47612	148600		0.506000	
		47636	148700		0.522000	
		47652	148800		0.524000	
		47664	148900		0.523000	
		47678	149000		0.479000	
		47694	149100		0.493000	
		47718	149200		0.504000	
		47741	149300		0.484000	
		47759	149400		0.476000	
		47778	149500		0.450000	
		47795	149600		0.554000	
		47807	149700		0.534000	
		47821	149800		0.516000	
		47830	149900		0.512000	
		47853	150000		0.523000	
		47868	150100		0.511000	
		47884	150200		0.485000	
		47899	150300		0.489000	
		47918	150400		0.488000	
		47931	150500		0.491000	
		47950	150600		0.428000	
		47981	150700		0.557000	
		47995	150800		0.662000	
		48013	150900		0.692000	
		48031	151000		0.689000	
		48048	151100		0.702000	
		48063	151200		0.698000	
		48082	151300		0.696000	
		48101	151400		0.701000	
		48114	151500		0.699000	
		48123	151600		0.639000	
		48138	151700		0.509000	
		48155	151800		0.408000	
		48169	151900		0.398000	
		48188	152000		0.428000	
		48208	152100		0.416000	
		48228	152200		0.428000	
		48243	152300		0.421000	
		48255	152400		0.418000	
		48271	152500		0.444000	
		48286	152600		0.464000	
		48303	152700		0.466000	
		48315	152800		0.466000	
		48330	152900		0.462000	
		48345	153000		0.438000	
		48356	153100		0.417000	
		48376	153200		0.420000	
		48389	153300		0.411000	
		48405	153400		0.405000	
		48419	153500		0.381000	
		48443	153600		0.403000	
		48460	153700		0.399000	
		48476	153800		0.405000	
		48491	153900		0.392000	
		48510	154000		0.404000	
		48520	154100		0.399000	
		48537	154200		0.385000	
		48555	154300		0.392000	
		48568	154400		0.389000	
		48583	154500		0.387000	
		48597	154600		0.458000	
		48615	154700		0.469000	
		48635	154800		0.644000	
		48653	154900		0.666000	
		48671	155000		0.670000	
		48691	155100		0.740000	
		48713	155200		0.765000	
		48735	155300		0.789000	
		48755	155400		0.792000	
		48771	155500		0.794000	
		48786	155600		0.703000	
		48802	155700		0.705000	
		48819	155800		0.528000	
		48832	155900		0.513000	
		48851	156000		0.511000	
		48860	156100		0.446000	
		48874	156200		0.414000	
		48890	156300		0.392000	
		48908	156400		0.396000	
		48921	156500		0.391000	
		48940	156600		0.407000	
		48958	156700		0.411000	
		48976	156800		0.432000	
		48992	156900		0.473000	
		49011	157000		0.464000	
		49036	157100		0.597000	
		49055	157200		0.630000	
		49072	157300		0.641000	
		49086	157400		0.624000	
		49102	157500		0.639000	
		49123	157600		0.634000	
		49142	157700		0.628000	
		49161	157800		0.653000	
		49177	157900		0.614000	
		49191	158000		0.595000	
		49213	158100		0.477000	
		49224	158200		0.448000	
		49239	158300		0.438000	
		49255	158400		0.472000	
		49268	158500		0.454000	
		49287	158600		0.450000	
		49305	158700		0.451000	
		49326	158800		0.414000	
		49345	158900		0.412000	
		49364	159000		0.467000	
		49382	159100		0.478000	
		49405	159200		0.506000	
		49420	159300		0.509000	
		49436	159400		0.500000	
		49448	159500		0.505000	
		49466	159600		0.493000	
		49474	159700		0.484000	
		49486	159800		0.470000	
		49503	159900		0.465000	
		49522	160000		0.431000	
		49542	160100		0.419000	
		49556	160200		0.402000	
		49573	160300		0.410000	
		49597	160400		0.420000	
		49606	160500		0.404000	
		49624	160600		0.401000	
		49642	160700		0.423000	
		49658	160800		0.426000	
		49678	160900		0.446000	
		49695	161000		0.425000	
		49716	161100		0.439000	
		49734	161200		0.432000	
		49748	161300		0.424000	
		49764	161400		0.400000	
		49775	161500		0.401000	
		49793	161600		0.424000	
		49814	161700		0.441000	
		49836	161800		0.508000	
		49854	161900		0.521000	
		49867	162000		0.536000	
		49889	162100		0.554000	
		49906	162200		0.557000	
		49922	162300		0.554000	
		49936	162400		0.576000	
		49954	162500		0.594000	
		49974	162600		0.579000	
		49991	162700		0.573000	
		50004	162800		0.494000	
		50017	162900		0.458000	
		50036	163000		0.460000	
		50049	163100		0.423000	
		50071	163200		0.433000	
		50087	163300		0.436000	
		50097	163400		0.405000	
		50113	163500		0.417000	
		50126	163600		0.407000	
		50143	163700		0.399000	
		50159	163800		0.422000	
		50168	163900		0.478000	
		50187	164000		0.474000	
		50207	164100		0.487000	
		50229	164200		0.525000	
		50252	164300		0.540000	
		50265	164400		0.543000	
		50280	164500		0.527000	
		50294	164600		0.623000	
		50309	164700		0.596000	
		50321	164800		0.581000	
		50340	164900		0.537000	
		50355	165000		0.544000	
		50377	165100		0.543000	
		50390	165200		0.483000	
		50407	165300		0.468000	
		50424	165400		0.476000	
		50440	165500		0.482000	
		50453	165600		0.421000	
		50466	165700		0.417000	
		50488	165800		0.442000	
		50505	165900		0.440000	
		50523	166000		0.427000	
		50536	166100		0.404000	
		50547	166200		0.403000	
		50565	166300		0.428000	
		50578	166400		0.425000	
		50598	166500		0.424000	
		50610	166600		0.388000	
		50625	166700		0.404000	
		50645	166800		0.400000	
		50666	166900		0.429000	
		50683	167000		0.436000	
		50699	167100		0.452000	
		50720	167200		0.465000	
		50736	167300		0.446000	
		50753	167400		0.468000	
		50770	167500		0.496000	
		50783	167600		0.503000	
		50802	167700		0.503000	
		50817	167800		0.497000	
		50841	167900		0.478000	
		50858	168000		0.471000	
		50874	168100		0.485000	
		50891	168200		0.477000	
		50909	168300		0.479000	
		50932	168400		0.484000	
		50952	168500		0.458000	
		50964	168600		0.463000	
		50978	168700		0.454000	
		50993	168800		0.445000	
		51009	168900		0.440000	
		51024	169000		0.448000	
		51039	169100		0.445000	
		51047	169200		0.438000	
		51062	169300		0.426000	
		51077	169400		0.410000	
		51092	169500		0.400000	
		51110	169600		0.395000	
		51125	169700		0.400000	
		51143	169800		0.421000	
		51156	169900		0.405000	
		51169	170000		0.398000	
		51188	170100		0.409000	
		51201	170200		0.425000	
		51216	170300		0.426000	
		51237	170400		0.432000	
		51251	170500		0.431000	
		51265	170600		0.434000	
		51283	170700		0.432000	
		51297	170800		0.407000	
		51310	170900		0.409000	
		51326	171000		0.407000	
		51347	171100		0.408000	
		51361	171200		0.403000	
		51376	171300		0.411000	
		51393	171400		0.432000	
		51412	171500		0.447000	
		51430	171600		0.441000	
		51445	171700		0.456000	
		51458	171800		0.459000	
		51475	171900		0.513000	
		51486	172000		0.505000	
		51499	172100		0.475000	
		51516	172200		0.486000	
		51529	172300		0.493000	
		51541	172400		0.451000	
		51561	172500		0.474000	
		51580	172600		0.475000	
		51597	172700		0.493000	
		51610	172800		0.485000	
		51635	172900		0.459000	
		51644	173000		0.457000	
		51655	173100		0.452000	
		51670	173200		0.436000	
		51694	173300		0.440000	
		51708	173400		0.450000	
		51722	173500		0.418000	
		51737	173600		0.414000	
		51750	173700		0.373000	
		51759	173800		0.366000	
		51775	173900		0.391000	
		51793	174000		0.413000	
		51812	174100		0.432000	
		51835	174200		0.452000	
		51851	174300		0.446000	
		51871	174400		0.454000	
		51882	174500		0.436000	
		51897	174600		0.436000	
		51910	174700		0.435000	
		51925	174800		0.444000	
		51940	174900		0.391000	
		51958	175000		0.396000	
		51975	175100		0.415000	
		51991	175200		0.394000	
		52008	175300		0.481000	
		52021	175400		0.464000	
		52034	175500		0.469000	
		52050	175600		0.465000	
		52061	175700		0.456000	
		52078	175800		0.472000	
		52093	175900		0.481000	
		52107	176000		0.468000	
		52127	176100		0.462000	
		52138	176200		0.451000	
		52153	176300		0.342000	
		52171	176400		0.365000	
		52182	176500		0.388000	
		52198	176600		0.393000	
		52214	176700		0.415000	
		52232	176800		0.421000	
		52252	176900		0.489000	
		52269	177000		0.496000	
		52281	177100		0.482000	
		52299	177200		0.495000	
		52310	177300		0.502000	
